open-tessera,pente-threat-4,pente-threat-31,pente-threat-22,open-tria,stretch-tria,open-pair,capture-threat,stretch-two,three-gap,pente-potential-1,pente-potential-2,captures,4-captures,can-block-trias,non-quiet-moves,move-index,not-in-shape,won
0,0,0,0,0,0,0,-3,0,0,0,0,0,0,1,2,22,-5,0
0,0,0,0,-1,0,2,0,1,1,0,0,2,0,0,3,29,2,1
0,0,-1,0,0,0,1,-2,0,0,0,0,1,0,0,1,18,-1,0
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,23,3,1
0,0,0,0,0,-1,0,0,1,1,0,0,2,0,0,3,27,2,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,25,4,1
0,0,0,0,0,0,-2,0,0,0,0,0,0,0,1,0,12,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1
0,0,0,0,0,0,-2,0,-1,0,-1,0,-1,0,0,1,17,2,1
0,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,2,16,2,0
0,-1,0,0,0,0,0,3,-2,0,0,-1,-2,-1,1,2,36,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,-1,1
0,0,0,0,0,-1,0,-1,1,1,0,0,2,0,0,4,31,3,1
0,-1,0,0,0,0,-1,0,-1,-1,0,0,-2,0,0,1,31,3,0
0,0,0,0,0,0,0,0,-2,-1,0,0,0,0,1,0,5,2,0
0,0,0,0,0,0,1,0,1,1,0,0,2,0,1,4,30,-2,1
0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,4,28,2,1
0,0,0,0,-1,0,0,0,1,1,0,0,0,0,0,4,18,-2,1
0,0,0,0,0,0,0,2,-1,1,0,0,2,0,1,4,36,5,1
0,0,-1,0,0,0,0,-1,0,-1,0,0,0,0,0,1,25,-3,0
0,0,0,0,0,0,0,2,-1,1,0,0,0,0,0,2,26,7,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,-2,1
0,0,-1,0,1,0,0,0,-1,-1,0,0,0,0,0,1,19,2,0
0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0
0,0,0,0,-1,0,0,0,2,0,1,0,0,0,0,2,8,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0
0,0,0,0,0,0,-1,0,1,1,0,0,0,0,1,0,6,-1,1
0,0,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,1,17,3,0
0,0,0,0,-1,0,-1,0,-1,0,-1,0,0,0,0,4,9,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,1
0,0,-1,0,0,0,-1,0,-1,-1,0,0,-2,0,0,1,29,3,0
0,0,0,0,-1,0,0,0,0,-1,0,0,-2,0,0,2,33,0,0
0,-1,0,0,0,0,0,0,0,-1,0,0,-2,0,0,1,35,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,0
0,0,-1,0,0,0,0,-2,-1,-1,0,0,-1,0,0,1,27,0,0
0,0,0,0,-1,0,-1,0,1,1,0,0,0,0,0,2,20,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,1
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,22,3,1
0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,2,32,0,1
0,0,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,1,23,-3,0
0,0,0,0,0,0,-1,0,0,1,0,0,2,0,1,4,34,0,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,10,0,1
0,0,0,0,-1,0,0,0,-1,0,-1,0,0,0,0,4,11,0,0
0,0,0,0,0,0,1,0,-4,0,-1,0,0,0,1,0,7,1,0
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,24,3,1
0,0,0,0,0,-1,-1,-1,0,-1,0,0,0,0,0,7,21,-2,0
0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,15,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,-1,1
0,0,-1,0,0,-1,-1,0,-6,-2,-2,0,-2,0,0,1,50,7,0
0,0,-1,0,0,0,-1,-2,-7,-2,-3,-3,-2,0,0,1,46,8,0
0,0,0,0,0,0,-1,-2,-1,0,0,0,0,0,1,0,20,1,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,1
0,0,0,0,-1,0,0,-1,-2,0,0,0,0,0,0,4,26,1,0
0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,2,14,4,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,2,7,-1,1
0,0,0,0,0,0,1,4,1,0,1,0,0,0,1,6,39,-2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
0,-1,0,0,0,0,-1,-4,-4,-1,-1,-1,-1,0,0,1,44,4,0
0,0,-1,0,0,0,0,-2,-2,0,0,0,0,0,0,1,28,2,0
0,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,0,24,2,0
0,0,-1,0,0,1,1,0,-1,0,0,0,0,0,0,1,18,1,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,4,2,0
0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,25,-1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
0,0,0,0,0,0,-1,-3,-3,0,-1,0,0,0,0,0,32,2,0
0,0,-1,0,1,0,0,2,2,1,1,0,0,0,0,1,35,-2,1
0,0,0,0,0,0,0,0,7,1,3,0,2,0,1,4,49,-6,1
0,0,0,0,0,0,-1,1,1,0,0,0,0,0,1,2,21,0,1
0,0,0,0,0,0,-1,-3,-3,0,-1,0,0,0,0,2,30,0,0
0,0,0,0,0,0,-1,2,2,0,0,0,0,0,0,4,29,1,1
0,0,0,0,0,1,1,0,6,2,2,0,2,0,1,7,51,-8,1
0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,5,17,0,1
0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,6,27,-2,1
0,0,-1,0,-1,-2,-2,0,-3,-2,-1,0,-2,0,0,1,52,8,0
0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,16,2,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,4,15,-2,1
0,0,0,0,-1,0,-1,-2,-2,-1,-1,0,0,0,0,2,36,4,0
0,0,0,0,0,0,2,4,2,1,1,1,1,0,1,6,41,-4,1
0,0,-1,0,1,0,1,0,0,0,0,0,0,0,0,1,13,-1,1
0,0,0,0,0,0,1,4,4,1,1,1,1,0,1,6,45,-5,1
0,0,0,0,-1,0,1,0,1,0,0,1,0,0,0,2,10,1,0
0,0,-1,0,0,0,-2,-3,-3,-2,-1,-1,-1,0,0,1,40,7,0
0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,4,12,1,0
0,-1,0,0,0,0,1,3,3,0,1,0,0,0,0,1,31,0,1
0,0,0,0,-1,0,0,-2,-2,-2,-1,0,0,0,0,4,34,3,0
0,0,0,0,0,0,0,1,6,1,2,1,2,0,1,6,47,-6,1
0,0,0,0,0,0,1,-2,-2,0,0,0,0,0,0,2,22,1,0
0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,1,2,9,-1,1
0,0,0,0,0,-1,-1,0,1,0,0,0,0,0,0,3,19,0,1
0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,4,33,-2,1
0,0,0,0,0,2,1,0,2,1,1,0,2,0,1,11,53,-4,1
0,0,0,0,0,0,1,4,2,1,1,1,1,0,1,8,43,-4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
0,-1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,23,0,1
0,0,-1,0,0,0,-1,-2,-2,-1,-1,0,0,0,0,1,38,6,0
0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,1,11,-1,1
0,0,0,0,0,0,1,2,2,1,1,0,0,0,1,6,37,-5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,1
0,0,0,0,-1,0,-1,-4,-3,-2,-2,-1,-1,0,0,2,42,5,0
0,0,-1,-1,0,0,-1,-1,-7,-1,-3,0,-2,0,0,1,48,7,0
0,0,-1,0,1,0,-2,0,1,0,1,0,1,0,0,1,24,3,1
0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,11,0,0
0,0,0,0,0,1,3,0,0,0,1,0,2,0,1,6,30,0,1
0,0,0,0,0,0,-2,1,0,-1,0,0,0,0,0,3,18,3,1
0,0,0,0,0,0,0,0,-3,0,0,0,0,0,1,0,7,3,0
0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,2,12,0,1
0,-1,0,0,0,0,2,0,-1,1,0,0,-1,0,0,1,21,-4,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,0
0,0,0,0,0,0,-2,0,1,0,0,0,0,0,1,0,10,1,1
0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,14,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1
0,0,0,0,0,0,-2,0,1,0,1,0,1,0,1,2,26,1,1
0,0,-1,0,0,0,1,0,-2,0,0,0,0,0,0,1,13,0,0
0,0,0,0,0,0,-2,0,0,-1,0,0,1,0,0,2,20,5,1
0,0,-1,0,0,-1,-3,0,0,0,-1,0,-2,0,0,1,29,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,-2,1
0,0,0,0,0,0,-2,0,1,-1,0,0,1,0,0,0,22,4,1
0,0,0,0,-1,0,2,0,-1,0,-1,0,-1,0,0,2,25,-2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0
0,0,0,0,0,-1,-1,-1,0,0,-1,0,-1,0,0,3,27,0,0
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,1,0,5,2,0
0,0,0,0,0,0,-1,0,2,0,0,0,0,0,1,0,8,-1,1
0,0,-1,0,0,0,1,0,0,1,0,0,0,0,0,1,17,-2,0
0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,4,15,-2,0
0,0,0,0,0,1,1,2,-2,0,0,0,1,0,1,7,28,2,1
0,0,0,0,-1,0,2,0,-1,0,-1,0,-1,0,0,4,23,-3,0
0,0,-1,0,0,0,1,0,0,1,0,0,-1,0,0,1,19,-2,0
0,0,0,0,0,0,1,0,-4,0,-1,0,0,0,1,0,9,1,0
0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,4,16,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
0,0,0,0,0,0,-1,-2,0,-1,0,0,0,0,1,0,8,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
0,0,0,0,0,0,0,-1,-1,-1,0,1,1,0,1,0,15,2,1
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,9,0,1
0,0,0,0,0,0,-1,-4,1,0,0,0,2,0,1,2,27,-2,1
0,0,0,0,0,-3,-3,3,0,0,0,0,-2,0,0,12,28,2,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,4,2,0
0,0,0,0,0,0,-1,0,0,-1,0,0,1,0,0,3,19,3,1
0,0,0,0,0,0,-2,0,0,1,0,-1,-1,0,1,0,16,0,0
0,0,0,0,0,0,0,-1,0,0,0,0,2,0,1,1,25,1,1
0,0,0,0,0,-1,1,3,-3,0,-1,0,-2,-1,1,6,32,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,-1,1
0,-1,0,0,0,-1,-1,4,-1,0,0,0,-2,0,0,3,30,1,0
0,-1,0,0,0,0,0,2,0,0,0,-1,-2,0,0,1,24,3,0
0,0,0,0,-1,0,0,1,0,1,0,-1,-1,0,0,5,18,-1,0
0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,6,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,1
0,0,0,0,0,0,0,0,0,-1,0,0,1,0,1,2,23,5,1
0,-1,0,0,0,0,1,0,0,1,0,0,-1,0,0,1,20,-2,0
0,0,0,0,0,-1,-1,-1,0,1,0,0,-1,0,0,6,22,-4,0
0,0,0,0,0,0,1,0,0,-1,0,0,-1,0,1,0,12,-1,0
0,0,0,0,0,0,-1,1,0,0,0,0,0,0,1,1,7,1,1
0,0,0,0,0,0,-1,0,0,-1,0,0,1,0,0,1,21,4,1
0,0,0,0,0,0,0,-2,0,-1,0,0,0,0,1,0,10,-1,0
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,5,1,1
0,-1,0,0,0,0,-1,3,-1,0,0,-2,-3,0,1,2,26,3,0
0,0,0,0,0,0,-1,1,-1,1,0,0,0,0,1,1,11,2,1
0,0,0,0,0,0,1,-1,0,-1,0,1,1,0,0,0,17,1,1
0,0,0,0,0,1,0,-4,0,0,0,0,2,0,0,12,29,-1,1
0,0,0,0,0,0,-1,0,1,0,0,-1,-1,0,1,0,14,-1,0
0,0,0,0,0,0,-1,-2,0,0,0,0,1,0,1,11,31,-1,1
0,0,0,0,0,0,-1,0,-1,1,0,0,1,0,1,0,13,2,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
0,0,0,0,0,1,1,1,2,0,0,0,1,0,1,6,22,0,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,7,1,0
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,8,2,1
0,0,0,0,0,0,1,1,2,0,0,1,1,0,1,3,20,0,1
0,0,0,0,0,-1,-1,0,-1,-1,0,0,0,0,0,3,17,3,0
0,0,0,0,0,0,-1,0,1,1,0,0,0,0,1,1,18,-2,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,-1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,-1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1
0,-1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,16,-2,1
0,0,-1,0,-1,-1,-1,-1,-3,0,0,0,-1,0,0,1,21,0,0
0,0,0,0,0,-1,-1,0,-2,-1,0,0,0,0,0,5,15,3,0
0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,11,1,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,5,1,0
0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,13,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1
0,0,0,0,0,-1,-2,0,-2,0,0,-1,-1,0,0,3,19,2,0
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,1,0,9,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,1
0,0,-1,0,0,0,1,0,1,0,0,1,0,0,0,1,12,0,1
0,0,0,-1,0,0,-1,0,-1,0,0,1,0,0,0,1,15,3,0
0,0,0,0,0,0,4,2,1,-1,0,0,-1,0,1,2,22,-1,1
0,0,0,0,0,0,4,1,1,-1,0,0,0,0,1,1,24,0,1
0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,4,9,0,0
0,0,0,0,1,1,2,-1,3,0,0,0,1,0,1,9,28,0,1
0,0,0,0,0,0,0,-1,-2,0,0,0,0,0,1,0,7,1,0
0,0,0,0,0,-1,-3,-1,-1,0,0,0,0,0,0,4,19,2,0
0,0,0,0,0,0,-1,0,1,0,0,0,0,0,1,0,6,0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,-2,1
0,-1,0,0,0,0,-4,-1,-2,1,0,0,0,0,0,1,23,1,0
0,0,0,0,0,1,0,0,1,0,0,0,-1,0,1,7,18,-2,1
0,0,0,0,-1,-2,-4,1,-3,-1,0,-1,-2,-1,0,9,29,3,0
0,0,0,0,2,-1,-2,0,2,0,0,1,0,0,0,10,42,-3,1
0,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,2,14,-3,1
0,0,0,0,-2,0,0,2,-5,0,0,0,-1,-1,0,7,33,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0
0,0,0,0,-1,-1,-4,-1,-1,1,0,0,0,0,0,7,25,0,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,-1,1
0,-1,0,0,0,0,-4,-2,-1,0,0,0,1,0,0,1,21,1,0
0,0,0,0,2,0,0,-3,5,0,0,0,1,1,0,8,34,-2,1
0,0,0,0,0,-1,0,0,-2,0,0,0,0,0,0,5,17,2,0
0,0,0,0,-1,-2,-4,0,-2,0,0,0,-1,0,0,9,27,0,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,5,1,0
0,0,0,0,0,0,-1,0,-1,0,0,-1,0,0,0,2,11,1,0
0,0,0,0,2,0,-1,-2,4,1,0,1,1,1,1,8,40,-1,1
-1,-2,0,0,-1,0,1,2,-4,-1,0,-1,-1,-1,0,3,41,1,0
0,0,0,0,0,0,-2,0,-2,0,0,-1,0,0,0,0,13,4,0
0,0,0,0,-2,0,0,2,-5,-1,0,0,-1,-1,0,8,35,3,0
0,0,0,0,0,0,3,2,0,0,0,0,-1,0,1,4,20,-1,1
0,0,0,-1,1,1,3,1,1,-1,0,0,0,0,1,1,26,0,1
0,0,0,0,0,0,-2,-1,1,0,0,-1,0,0,1,5,16,-1,1
0,0,0,0,1,1,2,-3,3,1,0,0,2,1,1,7,30,-2,1
0,-1,0,0,2,0,0,-2,4,1,0,0,1,1,0,1,36,-2,1
-1,-2,0,0,0,-1,-2,3,-5,-1,0,0,-2,-1,1,4,31,4,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,1
0,-1,-1,0,-2,0,0,2,-4,-1,0,-1,-1,-1,0,1,39,5,0
0,0,0,0,1,0,0,-3,3,0,0,0,1,1,1,4,32,-2,1
0,0,0,0,2,0,0,-2,3,1,0,1,1,1,1,10,38,-3,1
0,0,0,0,-2,0,0,2,-4,-1,0,-1,-1,-1,0,6,37,3,0
0,0,0,0,-1,0,0,1,-1,-1,0,0,-1,0,0,3,20,2,0
0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,1,0,8,0,0
0,0,0,0,0,0,-1,-2,0,-2,0,0,-1,0,0,1,24,1,0
0,0,-1,0,1,0,0,-1,1,0,0,0,1,0,0,1,19,0,1
0,0,0,0,0,0,-1,-1,2,0,0,0,1,0,0,0,17,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,13,0,1
0,0,0,0,0,0,0,-1,0,3,0,0,2,0,1,4,27,-3,1
0,0,0,0,0,0,0,0,-1,-2,0,0,-1,0,0,1,22,1,0
0,0,-1,0,0,0,1,1,-2,0,0,0,-1,0,0,1,16,-1,0
0,0,-1,0,-1,1,0,2,-6,0,-2,0,-2,0,0,2,32,4,0
0,0,0,0,0,-1,-1,0,-1,-1,0,0,-1,0,0,5,14,1,0
0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,1,5,0,1
0,0,0,0,0,-1,-2,0,0,-3,0,0,-2,0,0,5,26,4,0
0,0,0,0,0,0,-2,-1,1,1,0,0,1,0,1,2,21,-1,1
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,3,1,1
0,0,0,0,1,-2,-2,-4,4,2,1,0,3,0,0,10,29,-1,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,1,1
0,0,0,0,0,-1,-1,0,-1,0,0,0,-1,0,0,5,10,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,4,0,0
0,0,0,0,0,0,0,1,-1,2,0,0,1,0,1,5,25,-1,1
0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,2,12,0,0
0,0,0,0,0,-2,-2,-3,8,0,3,0,2,0,0,8,31,-3,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,6,1,0
0,0,0,0,0,0,-1,-1,1,0,0,0,1,0,0,2,15,1,1
0,0,0,0,0,-1,0,-2,5,0,2,0,2,0,1,6,33,-4,1
0,0,0,0,-1,0,0,1,-1,0,0,0,-1,0,0,5,18,0,0
0,0,0,0,0,0,0,-1,1,0,0,0,1,0,0,0,11,0,1
0,0,-1,0,-1,2,2,3,-6,-1,-2,0,-3,0,0,2,30,1,0
0,0,0,0,-1,-1,-1,3,-4,-2,-1,0,-3,0,0,8,28,3,0
0,0,0,0,0,0,-1,0,0,2,0,-1,1,0,1,3,23,0,1
0,0,0,0,0,0,-1,0,0,0,0,0,1,0,1,0,7,0,1
0,0,0,0,0,1,1,-1,-1,0,0,0,-1,0,0,3,20,1,1
0,0,0,0,-1,0,0,0,3,0,0,0,0,0,0,2,8,0,1
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,1
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0
0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,16,0,1
0,0,0,0,0,0,0,0,-3,0,0,0,0,0,1,2,9,-1,0
0,0,0,0,0,0,0,0,-2,0,0,0,0,0,1,0,7,0,0
-1,-2,0,0,0,0,-1,2,0,-1,0,0,0,0,1,3,19,3,0
0,0,0,0,0,0,-1,0,-2,0,0,0,0,0,1,2,11,0,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,5,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
0,0,0,0,-1,0,-3,0,0,-1,0,0,0,0,0,4,17,3,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,0
0,0,0,0,1,0,1,-2,0,1,0,0,0,0,0,6,18,-3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1
0,0,0,0,-1,0,0,0,-2,0,0,0,0,0,0,4,13,0,0
0,0,0,0,0,0,-2,0,-2,0,0,0,0,0,0,2,15,1,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14,1,1
0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,4,11,0,0
0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,0,4,0,1
0,0,0,0,0,-1,0,2,2,0,0,0,0,0,0,7,20,-2,1
0,0,-1,0,0,0,-1,-1,-2,0,0,0,0,0,0,1,17,2,0
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,3,24,0,1
0,0,0,0,-1,-1,-3,-2,-1,0,0,0,-1,0,0,5,39,4,0
0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,6,32,-4,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,0
0,-1,0,0,0,0,2,0,3,-1,1,0,1,0,0,1,28,-2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
-1,-2,0,0,-1,0,-1,-1,-1,0,0,0,-1,0,0,3,41,4,0
0,0,0,0,0,0,2,-1,-1,0,0,0,0,0,0,0,9,0,0
0,0,0,0,-1,-1,-3,-1,0,0,0,0,-1,0,0,5,31,4,0
0,0,0,0,-1,0,-1,-1,-2,0,0,0,-1,0,0,2,33,5,0
0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,2,13,1,0
0,0,0,0,0,0,-2,-1,-3,0,-1,0,-1,0,0,4,25,1,0
0,0,0,0,-2,0,-2,-1,-1,0,0,0,-1,0,0,4,37,5,0
0,0,0,0,0,0,-1,-1,-3,0,0,0,-1,0,0,2,23,3,0
0,0,0,0,0,0,-2,0,-3,0,-1,0,-1,0,0,0,29,6,0
0,0,0,0,1,0,2,1,0,0,0,0,1,0,1,8,36,-4,1
0,-1,0,0,0,1,0,-1,-3,0,0,0,-1,0,0,1,21,3,0
0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1,2,8,0,1
0,0,0,0,1,1,2,1,1,0,0,0,1,0,1,13,40,-4,1
0,0,0,0,-2,0,-2,-1,0,0,0,0,-1,0,0,4,35,5,0
0,0,0,0,1,0,0,1,1,-1,0,0,1,0,1,6,34,-2,1
0,0,0,0,0,0,1,1,-1,0,0,0,0,0,1,5,14,-1,1
0,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,2,12,0,1
0,0,0,0,0,-1,0,0,3,0,0,0,1,0,0,5,22,-3,1
0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,1,0,5,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,16,-1,1
0,0,0,0,0,0,-2,-1,-3,1,-1,0,-1,0,0,2,27,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,0
0,0,0,0,-1,0,-1,-2,-2,0,0,0,0,0,0,2,19,2,0
0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,7,1,0
0,0,0,0,0,0,-2,0,1,0,0,0,0,0,0,2,10,0,1
0,-1,0,0,0,1,1,1,2,0,0,0,0,0,1,2,42,0,1
0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,18,0,1
0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,1,0,6,-1,1
0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,1,15,1,0
0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,30,-4,1
0,0,0,0,1,0,2,1,1,0,0,0,1,0,1,10,38,-4,1
0,-1,0,0,0,0,2,1,3,-1,1,0,1,0,0,1,26,-1,1
0,0,-1,0,0,0,-1,0,-1,1,0,0,-1,0,0,1,19,3,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,2,14,1,1
0,0,0,0,0,0,-2,0,1,0,0,-1,0,0,1,4,16,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
0,0,0,0,0,0,1,2,2,-1,0,0,1,0,1,6,26,-2,1
0,0,0,0,0,0,1,0,1,-1,0,0,1,0,1,9,22,-2,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,7,0,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,3,1,0
0,0,0,0,-1,0,0,-1,0,0,0,1,0,0,0,2,17,-1,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,6,2,1
0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,2,13,-1,0
0,0,0,0,0,0,1,2,2,-1,0,0,1,0,1,8,24,-2,1
0,0,0,0,0,-1,-2,0,-2,1,0,0,-1,0,0,3,21,3,0
0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0
0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,12,2,1
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,2,10,-1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1
0,0,0,0,0,0,1,0,1,-1,0,0,1,0,1,6,20,-2,1
0,0,0,0,-1,0,1,0,-1,0,0,0,0,0,0,2,15,-1,0
0,-1,0,0,0,0,-1,-1,-2,1,0,0,-1,0,0,1,23,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,1
